,year,avg_vote,genre_1,genre_2,genre_2
760,1929,6.1,Comedy,Drama,
761,1929,6.7,Drama,,
762,1929,6.8,Drama,,
763,1929,6.0,Drama,Mystery,Thriller
764,1929,7.1,Comedy,Musical,Romance
765,1929,6.5,Comedy,,
766,1929,7.8,Drama,Romance,
767,1929,6.0,Drama,,
768,1929,6.2,Drama,Romance,
769,1929,6.2,Drama,Musical,Romance
770,1929,5.6,Drama,,
771,1930,7.4,Comedy,Drama,Romance
772,1929,5.7,Drama,Romance,
773,1929,7.0,Adventure,,
774,1929,7.3,Drama,,
775,1929,6.7,Thriller,,
776,1929,6.1,Adventure,Romance,Sci-Fi
777,1929,5.2,Comedy,Drama,
778,1929,5.7,Crime,Drama,Music
779,1928,6.5,Drama,War,
780,1929,6.8,Comedy,,
781,1929,7.3,Drama,History,
782,1929,7.3,Drama,,
783,1929,5.8,Musical,Romance,
784,1929,6.0,Drama,Comedy,
785,1929,6.9,Drama,,
786,1929,7.1,Drama,Crime,
787,1929,6.5,Adventure,Drama,Romance
788,1930,6.7,Drama,,
789,1932,7.1,Drama,,
790,1929,5.5,Crime,Drama,Thriller
791,1929,6.8,Western,Adventure,Drama
792,1929,6.1,Adventure,Music,Romance
793,1928,7.2,Drama,Romance,
794,1930,6.0,Comedy,Drama,Musical
795,1929,6.9,Drama,,
796,1929,6.1,Musical,,
797,1929,5.5,Drama,Romance,Sport
798,1929,6.0,Comedy,Romance,
799,1929,6.1,Comedy,Mystery,Thriller
800,1929,6.3,Drama,Sport,
801,1929,6.1,Drama,Musical,Romance
802,1929,5.8,Musical,,
803,1930,6.9,Drama,,
804,1929,6.7,Drama,Romance,
805,1929,5.5,Comedy,Drama,Romance
806,1929,5.0,Comedy,,
807,1929,6.1,Drama,Romance,Sport
808,1929,7.0,Comedy,,
809,1929,4.9,Drama,Music,Romance
810,1929,7.3,Drama,,
811,1929,6.1,Drama,Musical,Romance
812,1929,5.7,Crime,Mystery,
813,1929,6.5,Comedy,Musical,
814,1929,7.9,Drama,,
815,1929,6.3,Comedy,Romance,
816,1929,5.6,Comedy,Musical,
817,1929,5.9,Drama,Romance,
818,1929,5.8,Comedy,,
819,1929,5.9,Drama,Mystery,
820,1929,6.6,Crime,Drama,Film-Noir
821,1929,6.4,Western,,
822,1929,6.6,Drama,,
823,1929,6.6,Drama,,
824,1929,6.1,Drama,,
825,1929,5.8,Mystery,Thriller,
826,1929,5.1,Adventure,Drama,Romance
827,1929,5.3,Comedy,Musical,
828,1929,6.0,Drama,,
829,1928,6.9,History,War,
830,1929,6.8,Romance,Western,
831,1929,6.4,Comedy,,
832,1929,7.2,Action,Adventure,Drama
833,1929,6.0,Comedy,,
834,1929,6.6,Drama,Romance,
835,1929,7.2,Comedy,Drama,Romance
836,1929,6.6,Romance,Drama,
837,1929,6.4,Comedy,Drama,
838,1929,7.2,Drama,,
839,1929,6.3,Drama,,
840,1930,5.7,Biography,Drama,History
841,1930,8.0,Drama,War,
842,1930,7.5,Comedy,Musical,
843,1930,6.6,Drama,Romance,
844,1930,6.9,Drama,,
845,1930,7.2,Drama,Romance,
846,1930,5.1,Drama,Romance,
847,1930,6.4,Crime,Thriller,Horror
848,1930,5.8,Comedy,Musical,
849,1931,5.4,Adventure,Romance,War
850,1930,6.2,Crime,Mystery,Thriller
851,1930,7.1,Crime,Drama,Thriller
852,1930,5.9,Comedy,Music,Romance
853,1930,7.2,Adventure,Western,Romance
854,1930,6.0,Action,Biography,Drama
855,1929,6.1,Drama,Mystery,
856,1930,7.7,Drama,Music,
857,1930,6.2,Drama,,
858,1930,5.4,Crime,Drama,War
859,1930,5.6,Drama,Musical,Romance
860,1930,5.6,Musical,Romance,
861,1930,4.7,Adventure,Drama,Music
862,1930,6.2,Comedy,,
863,1930,5.7,Comedy,,
864,1930,5.7,Comedy,Musical,Romance
865,1930,7.8,Drama,Romance,
866,1930,5.4,Mystery,,
867,1929,7.6,Crime,Drama,
868,1930,6.1,Comedy,Musical,
869,1930,6.2,Adventure,Drama,
870,1931,7.0,Drama,,
871,1930,7.2,Action,Drama,War
872,1930,6.5,Comedy,Romance,
873,1930,6.0,Drama,Romance,
874,1930,6.8,Romance,Drama,
875,1930,5.3,Comedy,Drama,Music
876,1930,6.5,Crime,Drama,
877,1930,5.8,Comedy,Romance,War
878,1930,6.6,Comedy,Musical,Romance
879,1930,5.3,Comedy,Musical,
880,1930,5.9,Drama,Romance,
881,1930,5.2,Comedy,Crime,Drama
882,1930,6.2,Comedy,Romance,
883,1932,6.9,Crime,Drama,Mystery
884,1930,6.7,Adventure,Comedy,Romance
885,1930,6.5,Comedy,Romance,
886,1930,6.1,Drama,Musical,Romance
887,1930,6.5,Comedy,Musical,Romance
888,1930,6.5,Crime,Drama,Romance
889,1930,6.1,Action,Crime,Drama
890,1930,5.6,Comedy,Musical,
891,1930,5.3,Comedy,Romance,
892,1930,6.0,Musical,Romance,
893,1930,4.4,Comedy,Drama,Music
894,1930,5.5,Comedy,Musical,
895,1930,5.4,Adventure,,
896,1930,6.1,Comedy,Musical,
897,1929,5.5,Musical,,
898,1930,5.5,Drama,Romance,
899,1930,7.4,Drama,War,
900,1930,6.5,Crime,Drama,Romance
901,1930,6.4,Crime,Drama,Romance
902,1930,6.4,Comedy,Drama,
903,1930,6.1,Comedy,Romance,
904,1930,5.4,Drama,History,Romance
905,1930,6.7,Drama,War,
906,1930,5.4,Comedy,Fantasy,Musical
907,1930,6.7,Animation,Comedy,Music
908,1930,6.7,Drama,Romance,
909,1930,6.0,Romance,Comedy,Drama
910,1930,6.6,Drama,Romance,
911,1930,5.3,Action,Adventure,Romance
912,1930,6.5,Comedy,Romance,
913,1930,6.4,Comedy,Drama,
914,1930,5.5,Comedy,Musical,Romance
915,1930,5.6,Comedy,Musical,Romance
916,1930,4.6,Action,Adventure,Drama
917,1930,6.8,Drama,,
918,1931,7.3,Action,Crime,Drama
919,1930,6.1,Comedy,Romance,
920,1930,5.3,Drama,Music,Romance
921,1930,5.6,Action,Crime,Drama
922,1930,5.3,Musical,Romance,
923,1930,5.5,Comedy,Musical,Romance
924,1930,6.2,Comedy,Romance,
925,1930,6.5,Comedy,Drama,Musical
926,1930,5.7,Comedy,Music,Romance
927,1930,6.2,Romance,Drama,
928,1931,6.1,Mystery,Thriller,
929,1930,5.7,Comedy,,
930,1930,5.1,Comedy,Music,Romance
931,1930,5.0,Comedy,Romance,
932,1930,5.8,Action,Drama,
933,1930,6.8,Comedy,Drama,
934,1930,5.7,Adventure,Drama,
935,1930,4.7,Comedy,Drama,Musical
936,1930,6.8,Comedy,Musical,Romance
937,1930,7.1,Drama,Romance,
938,1930,6.4,Crime,Mystery,Thriller
939,1930,6.1,Drama,Musical,Romance
940,1930,6.1,Comedy,Romance,
941,1930,5.3,Drama,Romance,
942,1930,6.2,Drama,Romance,
943,1930,5.8,Drama,,
944,1930,5.8,Comedy,Romance,
945,1930,6.1,Drama,Music,Romance
946,1930,6.0,Crime,Drama,Romance
947,1930,6.7,Drama,Fantasy,
948,1930,6.2,Drama,Film-Noir,
949,1930,5.9,Comedy,Music,
950,1930,5.3,Crime,Drama,Romance
951,1930,6.1,Drama,,
952,1930,7.2,Drama,,
953,1930,6.1,Comedy,Drama,Music
954,1930,7.1,Comedy,,
955,1930,6.9,Drama,,
956,1930,5.7,Music,Romance,
957,1931,5.0,Comedy,Musical,Romance
958,1930,6.5,Adventure,Crime,Drama
959,1930,5.7,Comedy,Drama,Romance
960,1930,6.4,Comedy,Drama,
961,1930,5.6,Comedy,Romance,
962,1930,5.6,Drama,,
963,1930,5.8,Adventure,Comedy,Crime
964,1930,5.0,Action,Adventure,Romance
965,1930,6.7,Adventure,Mystery,Romance
966,1930,5.5,Drama,Romance,Western
967,1930,5.7,Drama,,
968,1930,5.9,Musical,Romance,
969,1937,7.8,Animation,Adventure,Comedy
970,1930,5.9,Drama,Romance,
971,1930,6.3,Comedy,,
972,1930,5.2,Crime,Drama,Romance
973,1930,7.4,Fantasy,,
974,1930,5.6,Drama,Romance,
975,1930,5.5,Action,Romance,Thriller
976,1930,5.1,Action,Crime,Drama
977,1930,6.4,Comedy,Musical,Drama
978,1930,5.9,Drama,Romance,
979,1931,5.5,Drama,,
980,1930,6.2,Comedy,Romance,
981,1930,6.3,Adventure,Crime,Romance
982,1930,6.2,Drama,Romance,
983,1929,6.2,Comedy,Musical,
984,1930,6.0,Drama,Romance,
985,1930,5.3,Drama,Music,Romance
986,1930,7.0,Crime,Drama,
987,1930,6.0,Comedy,Musical,Romance
988,1930,7.1,Comedy,Drama,Musical
989,1930,5.5,Comedy,Musical,Romance
990,1930,6.8,Crime,Drama,Romance
991,1930,5.3,Musical,,
992,1930,5.1,Musical,Romance,
993,1930,6.6,Adventure,Romance,Western
994,1930,5.5,Musical,Drama,
995,1930,5.9,Drama,,
996,1930,6.4,Adventure,Comedy,Drama
997,1930,7.1,Drama,,
998,1930,6.1,Comedy,Musical,Romance
999,1930,6.7,Action,Comedy,Romance
1000,1930,5.7,Drama,Romance,
1001,1930,6.8,Crime,Drama,Romance
1002,1930,6.0,Comedy,Crime,Drama
1003,1930,5.7,Musical,Romance,
1004,1930,5.5,Drama,Romance,War
1005,1930,6.1,Drama,Romance,War
1006,1930,5.6,Action,Comedy,Music
1007,1930,5.7,Romance,Drama,
1008,1930,7.4,Drama,Romance,War
1009,1930,6.3,Comedy,Musical,Romance
1010,1930,6.0,Comedy,,
1011,1930,6.5,Crime,Drama,Romance
1012,1930,6.1,Comedy,Musical,Romance
1013,1930,7.3,Drama,,
1014,1930,7.3,Comedy,Drama,
1015,1931,6.0,Drama,,
1016,1931,6.3,Drama,Fantasy,
1017,1931,6.0,Biography,Drama,History
1018,1931,4.6,Fantasy,,
1019,1931,6.2,Comedy,,
1020,1931,6.5,Crime,Drama,Romance
1021,1931,5.8,Drama,,
1022,1931,6.2,Drama,,
1023,1931,6.2,Comedy,Drama,Romance
1024,1931,6.5,Comedy,Drama,Romance
1025,1931,6.5,Drama,Romance,
1026,1931,6.3,Drama,,
1027,1932,6.9,Comedy,Romance,
1028,1931,6.1,Drama,Romance,
1029,1931,6.8,Drama,War,
1030,1931,6.7,Crime,Drama,
1031,1931,5.9,Romance,,
1032,1931,5.7,Crime,Drama,Romance
1033,1931,6.8,Crime,Mystery,Thriller
1034,1931,7.1,Comedy,Crime,Drama
1035,1931,5.9,Comedy,Drama,Musical
1036,1931,5.8,Drama,Romance,War
1037,1931,6.6,Comedy,,
1038,1931,5.9,Comedy,,
1039,1931,6.4,Comedy,,
1040,1931,6.6,Comedy,Musical,
1041,1931,7.3,Drama,Sport,
1042,1931,6.4,Drama,Romance,War
1043,1931,6.7,Mystery,,
1044,1931,6.4,Drama,,
1045,1931,7.6,Crime,Drama,
1046,1931,4.4,Crime,Drama,
1047,1931,5.9,Drama,Western,
1048,1931,8.5,Comedy,Drama,Romance
1049,1931,7.1,Crime,Drama,Film-Noir
1050,1932,6.9,Crime,Drama,
1051,1931,6.0,Romance,Drama,
1052,1931,6.5,Comedy,Fantasy,Romance
1053,1931,6.1,Drama,,
1054,1931,5.8,Adventure,Crime,Romance
1055,1931,6.4,Comedy,Musical,Romance
1056,1930,7.0,Crime,Drama,Romance
1057,1931,5.6,Musical,Romance,
1058,1931,5.9,Comedy,Romance,
1059,1931,6.2,Crime,Drama,Romance
1060,1931,6.2,Comedy,Romance,
1061,1931,6.1,Crime,Drama,
1062,1931,6.2,Drama,,
1063,1931,5.9,Comedy,Musical,Romance
1064,1931,6.2,Comedy,Drama,Romance
1065,1931,6.3,Adventure,,
1066,1931,6.2,Comedy,Romance,
1067,1931,7.5,Drama,Fantasy,Horror
1068,1931,7.2,Drama,Fantasy,Horror
1069,1931,7.3,Comedy,Drama,Musical
1070,1931,5.7,Crime,Drama,Horror
1071,1931,6.1,Drama,Romance,
1072,1931,6.0,Drama,Romance,
1073,1931,5.7,Adventure,,
1074,1932,6.0,Comedy,,
1075,1931,7.2,Adventure,Family,Drama
1076,1931,6.0,Comedy,Romance,
1077,1931,5.6,Drama,,
1078,1931,6.4,Crime,Drama,Romance
1079,1931,5.2,Comedy,Musical,Romance
1080,1931,5.7,Romance,Western,
1081,1931,6.1,Sci-Fi,,
1082,1931,5.9,Crime,Drama,
1083,1931,7.3,Crime,Drama,
1084,1931,6.3,Drama,Romance,
1085,1931,5.8,Comedy,Musical,Romance
1086,1931,7.8,Drama,Horror,Romance
1087,1931,6.7,Crime,Drama,Romance
1088,1931,5.4,Drama,Romance,War
1089,1931,6.7,Comedy,Crime,Drama
1090,1931,5.5,Action,Adventure,Crime
1091,1931,5.1,Drama,,
1092,1931,6.4,Crime,Drama,
1093,1931,7.0,Comedy,,
1094,1931,5.3,Comedy,Romance,
1095,1932,5.9,Comedy,Drama,
1096,1931,5.7,Drama,Romance,
1097,1931,6.2,Drama,Western,
1098,1931,6.5,Comedy,Drama,
1099,1931,6.7,Crime,Drama,Romance
1100,1931,6.9,Drama,Crime,
1101,1931,5.9,Comedy,Musical,Romance
1102,1931,5.9,Drama,Romance,
1103,1931,5.5,Action,Adventure,Western
1104,1931,6.7,Drama,Romance,
1105,1931,5.8,Comedy,Musical,Romance
1106,1931,6.9,Drama,,
1107,1931,7.8,Comedy,,
1108,1931,5.4,Comedy,Romance,
1109,1931,6.1,Drama,Romance,
1110,1931,6.1,Drama,Romance,
1111,1931,6.2,Comedy,Drama,Musical
1112,1931,6.3,Drama,Romance,
1113,1931,6.1,Drama,,
1114,1931,7.5,Drama,,
1115,1931,5.9,Drama,Romance,
1116,1931,5.0,Musical,,
1117,1931,5.5,Musical,Romance,
1118,1931,7.0,Comedy,History,Musical
1119,1931,6.0,Crime,Drama,Romance
1120,1931,6.0,Drama,,
1121,1931,6.0,Drama,Romance,
1122,1931,6.4,Comedy,Romance,
1123,1931,6.8,Drama,,
1124,1931,5.6,Comedy,,
1125,1931,5.4,Drama,Romance,
1126,1931,7.2,Comedy,Romance,Musical
1127,1931,7.3,Drama,Romance,
1128,1931,6.2,Action,Comedy,Romance
1129,1931,6.3,Comedy,Romance,
1130,1931,8.3,Crime,Mystery,Thriller
1131,1931,6.4,Drama,Horror,Romance
1132,1931,6.5,Comedy,Drama,
1133,1931,6.9,Crime,Drama,Film-Noir
1134,1931,6.9,Comedy,,
1135,1931,6.1,Drama,Romance,
1136,1931,5.0,Comedy,Musical,
1137,1931,6.5,Comedy,,
1138,1931,7.9,Comedy,Drama,Romance
1139,1931,5.7,Drama,Romance,
1140,1931,5.7,Drama,Romance,
1141,1938,6.3,Action,Drama,War
1142,1931,6.3,Drama,Romance,
1143,1931,7.4,Musical,Comedy,
1144,1931,7.0,Drama,Comedy,
1145,1931,7.2,Drama,Romance,
1146,1931,7.5,Comedy,Musical,
1147,1931,5.4,Crime,Mystery,
1148,1931,6.2,Horror,Mystery,
1149,1931,5.6,Drama,Romance,
1150,1931,6.5,Drama,,
1151,1931,5.6,Comedy,Drama,War
1152,1931,7.6,Drama,Romance,
1153,1931,7.3,Drama,,
1154,1930,5.7,Comedy,Drama,Romance
1155,1931,5.6,Drama,,
1156,1931,5.3,Comedy,Crime,Romance
1157,1931,6.7,Drama,War,
1158,1931,7.1,Comedy,Crime,Drama
1159,1931,6.8,Action,Drama,
1160,1931,7.1,Drama,,
1161,1931,6.1,Comedy,,
1162,1931,6.7,Comedy,Crime,Musical
1163,1931,6.5,Drama,Romance,
1164,1931,5.1,Western,,
1165,1931,6.8,Comedy,Musical,Romance
1166,1931,7.0,Comedy,Crime,Drama
1167,1931,6.1,Comedy,,
1168,1931,6.7,Comedy,Musical,Romance
1169,1931,5.9,Drama,Comedy,
1170,1931,6.5,Drama,Thriller,
1171,1931,4.4,Horror,Thriller,
1172,1931,6.9,Comedy,Romance,
1173,1931,6.4,Comedy,Romance,
1174,1931,6.7,Comedy,,
1175,1931,6.9,Drama,Romance,
1176,1931,6.8,Comedy,Drama,Romance
1177,1931,6.5,Crime,Drama,Mystery
1178,1931,7.7,Crime,Drama,
1179,1931,7.1,Drama,,
1180,1931,6.4,Crime,Drama,
1181,1931,5.9,Action,Mystery,Romance
1182,1931,5.7,Drama,,
1183,1931,6.2,Drama,Romance,
1184,1931,6.4,Comedy,Drama,
1185,1932,5.9,Drama,Romance,
1186,1931,4.6,Drama,Romance,
1187,1931,6.5,Drama,Romance,
1188,1931,5.9,Comedy,,
1189,1931,5.9,Crime,Drama,Romance
1190,1931,7.0,Crime,Drama,
1191,1932,7.0,Drama,,
1192,1931,5.8,Action,Drama,War
1193,1931,6.3,Crime,Drama,
1194,1931,7.0,Drama,,
1195,1931,6.0,Crime,Mystery,
1196,1931,5.1,Comedy,Musical,
1197,1931,5.7,Comedy,Crime,
1198,1931,6.7,Drama,,
1199,1931,5.0,Comedy,Musical,
1200,1931,5.8,Drama,,
1201,1931,6.3,Comedy,Drama,Family
1202,1931,6.8,Crime,Drama,
1203,1931,6.5,Comedy,Drama,Romance
1204,1930,4.4,Comedy,Drama,Romance
1205,1931,6.0,Drama,Romance,
1206,1931,5.5,Crime,Drama,Mystery
1207,1931,6.1,Drama,Romance,Sport
1208,1931,6.4,Western,,
1209,1931,6.3,Drama,,
1210,1931,5.5,Comedy,Romance,
1211,1931,6.6,Drama,Romance,
1212,1931,6.0,Drama,Romance,
1213,1931,7.6,Drama,Romance,
1214,1931,6.0,Comedy,Drama,Romance
1215,1931,6.2,Drama,,
1216,1930,6.2,Adventure,Drama,
1217,1931,6.4,Drama,Romance,
1218,1931,6.8,Drama,Horror,Romance
1219,1931,7.5,Drama,Romance,Adventure
1220,1931,6.1,Drama,Romance,
1221,1931,6.6,Crime,Drama,Romance
1222,1931,5.4,Comedy,Drama,Romance
1223,1931,5.7,Drama,,
1224,1931,5.7,Comedy,Crime,
1225,1931,7.2,Comedy,Drama,
1226,1931,6.5,Comedy,Romance,
1227,1931,6.2,Action,Adventure,Drama
1228,1931,6.6,Comedy,Drama,
1229,1931,5.8,Drama,,
1230,1931,6.7,Drama,Romance,
1231,1931,6.0,Crime,Drama,Romance
1232,1932,6.2,Comedy,,
1233,1931,6.0,Adventure,Drama,Romance
1234,1931,7.5,Drama,Romance,
1235,1931,6.1,Comedy,Drama,Music
1236,1931,6.2,Drama,Romance,
1237,1931,6.3,Adventure,Drama,War
1238,1931,7.5,Comedy,Musical,
1239,1932,6.7,Drama,,
1240,1932,6.0,Drama,Romance,
1241,1932,6.4,Adventure,Drama,
1242,1932,6.0,Drama,,
1243,1932,7.4,Drama,,
1244,1932,6.4,Comedy,Drama,Romance
1245,1932,6.2,Drama,,
1246,1932,6.9,Crime,Mystery,Romance
1247,1932,6.4,Drama,,
1248,1932,6.3,Crime,Drama,
1249,1932,6.9,Drama,Romance,
1250,1932,6.8,Crime,Drama,Film-Noir
1251,1932,6.2,Crime,Horror,Mystery
1252,1932,6.9,Comedy,Musical,Romance
1253,1932,6.1,Comedy,Drama,
1254,1932,5.8,Western,,
1255,1932,5.6,Drama,Sport,
1256,1932,6.5,Drama,,
1257,1932,6.1,Adventure,Drama,Romance
1258,1932,6.8,Drama,Fantasy,Mystery
1259,1932,6.9,Drama,Comedy,
1260,1932,7.1,Drama,,
1261,1932,5.7,Comedy,Musical,Romance
1262,1932,6.5,Comedy,Musical,
1263,1932,7.4,Comedy,,
1264,1932,7.6,Drama,,
1265,1932,5.6,Comedy,,
1266,1932,6.7,Mystery,,
1267,1932,6.8,Drama,,
1268,1932,7.0,Drama,,
1269,1932,5.5,Adventure,Drama,Music
1270,1932,6.1,Crime,Drama,Romance
1271,1932,6.3,Action,Adventure,Comedy
1272,1932,6.1,Mystery,,
1273,1932,6.9,Crime,Drama,Music
1274,1932,6.3,Drama,Western,
1275,1932,6.0,Drama,,
1276,1932,7.7,Drama,War,
1277,1932,5.4,Comedy,Mystery,
1278,1932,5.9,Comedy,,
1279,1932,6.2,Action,Drama,Sport
1280,1932,6.5,Drama,Romance,
1281,1932,6.1,Drama,,
1282,1932,7.0,Comedy,,
1283,1932,6.4,Drama,,
1284,1932,5.9,Drama,Romance,
1285,1932,6.4,Comedy,Crime,Horror
1286,1932,6.8,Drama,Romance,
1287,1931,7.6,Horror,Sci-Fi,
1288,1932,7.0,Drama,,
1289,1932,6.0,Comedy,Drama,
1290,1933,6.7,Drama,Romance,
1291,1932,6.3,Sci-Fi,,
1292,1932,6.8,Drama,,
1293,1932,6.5,Crime,Drama,
1294,1932,7.7,Comedy,Drama,
1295,1932,6.5,Drama,Romance,War
1296,1932,5.7,Comedy,Romance,Sport
1297,1932,6.3,Crime,Drama,
1298,1932,5.9,Comedy,Sport,
1299,1932,6.5,Drama,Romance,
1300,1932,6.9,Drama,Romance,
1301,1932,7.9,Drama,Horror,
1302,1932,5.8,Drama,Romance,Sport
1303,1932,6.0,Comedy,,
1304,1932,5.5,Romance,Western,
1305,1932,6.1,Comedy,Musical,
1306,1932,4.7,Crime,Drama,
1307,1932,7.4,Drama,Romance,
1308,1932,6.1,Comedy,,
1309,1931,7.2,Drama,War,
1310,1932,6.3,Comedy,Romance,
1311,1932,6.3,Crime,Drama,
1312,1932,5.6,Action,Horror,Mystery
1313,1931,6.3,Adventure,Drama,Romance
1314,1932,6.8,Action,Crime,Drama
1315,1932,6.0,Drama,,
1316,1932,6.1,Fantasy,Sci-Fi,
1317,1932,6.6,Comedy,,
1318,1932,6.3,Comedy,Sport,
1319,1932,7.6,Comedy,Musical,Romance
1320,1932,6.6,Drama,Romance,
1321,1932,5.8,Drama,Romance,Sport
1322,1932,5.4,Action,Adventure,Crime
1323,1932,8.2,Crime,Drama,Film-Noir
1324,1932,7.0,Comedy,Drama,
1325,1932,6.1,Comedy,Drama,Romance
1326,1932,6.1,Action,Crime,Drama
1327,1932,6.5,Drama,,
1328,1932,7.3,Comedy,Crime,Romance
1329,1932,6.3,Comedy,Musical,Romance
1330,1932,5.5,Mystery,,
1331,1932,6.6,Drama,Horror,
1332,1932,6.6,Drama,,
1333,1932,6.3,Comedy,Mystery,
1334,1932,6.3,Drama,Sport,
1335,1932,6.2,Comedy,Drama,Romance
1336,1932,6.1,Crime,Drama,
1337,1932,6.2,Action,Adventure,Drama
1338,1932,6.9,Western,,
1339,1932,6.6,Drama,Romance,
1340,1932,6.1,Drama,,
1341,1932,6.4,Drama,,
1342,1932,5.8,Action,Crime,Romance
1343,1932,6.5,Drama,History,War
1344,1932,5.8,Drama,Romance,
1345,1932,6.4,Comedy,Crime,Drama
1346,1932,7.6,Comedy,Musical,Romance
1347,1932,5.9,Drama,Romance,
1348,1932,6.2,Drama,,
1349,1932,6.4,Comedy,Drama,Romance
1350,1932,6.5,Romance,Comedy,Drama
1351,1932,7.1,Drama,Romance,
1352,1932,6.5,Drama,,
1353,1932,6.7,Drama,,
1354,1932,6.3,Adventure,Horror,Sci-Fi
1355,1931,6.6,Crime,Drama,Romance
1356,1932,6.9,Drama,,
1357,1932,6.6,Comedy,Drama,Romance
1358,1932,6.3,Crime,Western,Drama
1359,1931,6.0,Drama,,
1360,1932,6.8,Comedy,Drama,Romance
1361,1932,5.0,Mystery,,
1362,1932,6.9,Comedy,Sport,
1363,1932,6.2,Drama,,
1364,1932,6.1,Comedy,Mystery,Thriller
1365,1932,4.1,Horror,Mystery,
1366,1932,7.2,Action,Adventure,Thriller
1367,1932,7.1,Drama,,
1368,1932,7.2,Comedy,Family,Romance
1369,1932,5.6,Action,Adventure,Comedy
1370,1932,7.1,Fantasy,Horror,
1371,1932,4.8,Crime,Drama,Horror
1372,1932,6.4,Crime,Horror,Mystery
1373,1932,6.8,Drama,,
1374,1932,5.3,Drama,Romance,
1375,1932,6.8,Comedy,Drama,
1376,1932,7.0,Crime,Film-Noir,Thriller
1377,1932,6.9,Drama,,
1378,1932,6.6,Drama,Romance,
1379,1932,6.6,Drama,Romance,
1380,1932,6.6,Crime,Drama,Mystery
1381,1932,5.8,Crime,Mystery,Thriller
1382,1932,7.1,Comedy,Horror,Thriller
1383,1932,6.4,Comedy,,
1384,1932,7.2,Comedy,Musical,Romance
1385,1932,7.5,Comedy,Drama,Romance
1386,1932,6.4,Adventure,Drama,Romance
1387,1932,5.9,Comedy,,
1388,1932,6.9,Crime,Drama,
1389,1932,7.0,Comedy,Drama,Mystery
1390,1932,5.3,Mystery,Thriller,
1391,1932,5.9,Comedy,Musical,
1392,1932,6.6,Crime,Mystery,
1393,1932,5.9,Drama,Romance,
1394,1932,7.3,Drama,,
1395,1932,6.2,Comedy,Drama,Romance
1396,1931,5.7,Adventure,Drama,
1397,1932,6.4,Comedy,Drama,
1398,1932,6.4,Comedy,Drama,
1399,1932,6.9,Drama,,
1400,1932,6.6,Biography,Drama,History
1401,1932,7.3,Drama,Romance,
1402,1932,5.6,Drama,,
1403,1932,7.0,Comedy,Romance,
1404,1932,6.5,Comedy,Drama,Romance
1405,1931,5.8,Comedy,Drama,Romance
1406,1932,5.5,Action,Romance,Western
1407,1932,5.4,Thriller,,
1408,1932,6.3,Adventure,Romance,
1409,1932,6.6,Adventure,Crime,Drama
1410,1932,4.4,Adventure,Comedy,
1411,1932,7.8,Action,Crime,Drama
1412,1932,5.8,Crime,,
1413,1932,6.9,Drama,,
1414,1932,6.3,Comedy,Romance,
1415,1932,5.8,Crime,Drama,Mystery
1416,1932,5.7,Drama,,
1417,1932,6.4,Drama,Romance,
1418,1932,6.0,Crime,Drama,Mystery
1419,1932,6.9,Drama,History,
1420,1932,6.4,Biography,Drama,
1421,1932,5.2,Mystery,,
1422,1932,6.1,Drama,Romance,
1423,1932,6.3,Drama,Mystery,Sci-Fi
1424,1932,7.2,Drama,Romance,
1425,1932,6.9,Drama,Romance,
1426,1932,6.9,Drama,Romance,
1427,1932,5.5,Drama,,
1428,1932,5.8,Comedy,,
1429,1932,6.7,Drama,,
1430,1932,5.4,Mystery,Romance,Thriller
1431,1932,5.7,Drama,,
1432,1932,5.7,Drama,Romance,
1433,1932,6.3,Crime,Drama,Romance
1434,1932,6.9,Comedy,Drama,
1435,1932,5.1,Comedy,Mystery,
1436,1932,5.9,Drama,Romance,
1437,1932,6.9,Comedy,Drama,
1438,1932,6.1,Drama,,
1439,1932,5.4,Adventure,Comedy,Crime
1440,1932,7.0,Action,Adventure,Romance
1441,1931,6.7,Crime,Drama,Romance
1442,1932,5.8,Comedy,Western,
1443,1933,8.0,Crime,Horror,Mystery
1444,1932,6.3,Action,Adventure,Mystery
1445,1932,6.8,Comedy,Musical,Romance
1446,1932,6.2,Drama,,
1447,1932,6.3,Drama,Horror,Mystery
1448,1932,5.8,Drama,Mystery,Romance
1449,1932,6.7,Comedy,,
1450,1932,6.6,Comedy,Drama,Romance
1451,1932,7.2,Crime,Drama,Romance
1452,1932,6.4,Drama,Romance,
1453,1932,6.6,Drama,,
1454,1932,6.1,Western,,
1455,1932,8.0,Comedy,Crime,Romance
1456,1932,6.2,Drama,Romance,
1457,1932,6.9,Drama,Thriller,
1458,1932,5.7,Action,Adventure,Drama
1459,1932,8.0,Comedy,Drama,
1460,1932,6.1,Drama,,
1461,1932,7.0,Comedy,Drama,Romance
1462,1932,7.0,Comedy,Romance,
1463,1932,6.5,Drama,Romance,
1464,1932,7.5,Fantasy,Horror,
1465,1932,5.7,Drama,Romance,
1466,1932,5.0,Drama,,
1467,1932,6.5,Comedy,Music,
1468,1932,6.9,Crime,Drama,Romance
1469,1932,6.7,Drama,,
1470,1932,5.7,Comedy,,
1471,1931,6.1,Drama,Romance,War
1472,1932,5.5,Drama,Romance,
1473,1932,6.3,Drama,History,Romance
1474,1932,7.1,Drama,,
1475,1932,6.3,Horror,,
1476,1932,6.1,Drama,,
1477,1932,5.3,Drama,,
1478,1932,6.1,Comedy,,
1479,1932,6.5,Adventure,Drama,Romance
